,ecli,drug,relevant_countries,volume,volume_type,general_volume_type,general_volume,countries_present,verdict_date,general_drug_type,semi_general_drug_type
2227,ECLI:NL:RBLIM:2014:3170,harddrugs,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['Aken', 'Bondsrepubliek Duitsland', 'Duitsland', 'Jülich'], 'Belgium': ['België', 'Plombières', 'mechelen'], 'Australia': ['2570']}",2014-01-04,harddrugs,unspecified
2228,ECLI:NL:RBHAA:2011:BU8957,cocaïne,"['Suriname', 'Kenya', 'Ghana', 'Netherlands']",N/A,N/A,undefined,0,"{'Suriname': ['Suriname'], 'Ghana': ['Ghana', 'Accra'], 'Kenya': ['Kenia', 'Nairobi'], 'Russia': ['Elbrus'], 'Nigeria': ['Lagos'], 'Japan': ['Osaka Kansai'], 'Brazil': ['Sao Paulo'], 'United States': ['New York']}",2011-11-17,harddrugs,cocaine
2229,ECLI:NL:RBHAA:2011:BU8957,drugs,"['Netherlands', 'Kenya']",N/A,N/A,undefined,0,"{'Suriname': ['Suriname'], 'Ghana': ['Ghana', 'Accra'], 'Kenya': ['Kenia', 'Nairobi'], 'Russia': ['Elbrus'], 'Nigeria': ['Lagos'], 'Japan': ['Osaka Kansai'], 'Brazil': ['Sao Paulo'], 'United States': ['New York']}",2011-11-17,unspecified,unspecified
2230,ECLI:NL:RBHAA:2011:BU8957,cocaine,"['Kenya', 'Ghana', 'Netherlands']",N/A,N/A,undefined,0,"{'Suriname': ['Suriname'], 'Ghana': ['Ghana', 'Accra'], 'Kenya': ['Kenia', 'Nairobi'], 'Russia': ['Elbrus'], 'Nigeria': ['Lagos'], 'Japan': ['Osaka Kansai'], 'Brazil': ['Sao Paulo'], 'United States': ['New York']}",2011-11-17,harddrugs,cocaine
2231,ECLI:NL:PHR:2021:608,amfetamine,[],N/A,N/A,undefined,0,"{'Germany': ['München', 'Essen', 'Augsburg', 'Duitsland'], 'Belgium': ['Antwerpen', 'België', 'Noordkaai', 'Merksem', 'Schoten', 'provincie Antwerpen', 'Sint Michielskaai', 'Goudbloemstraat'], 'Croatia': ['Kroatië', 'Zagreb'], 'Australia': ['2072'], 'Bosnia and Herzegovina': ['Bosnië', 'Zenica', 'Bosnië-Herzegovina'], 'Norway': ['Bergen'], 'United Kingdom': ['qoud']}",2021-06-22,harddrugs,amphetamines
2232,ECLI:NL:PHR:2021:608,drugs,"['Belgium', 'Netherlands', 'Germany']",N/A,N/A,undefined,0,"{'Germany': ['München', 'Essen', 'Augsburg', 'Duitsland'], 'Belgium': ['Antwerpen', 'België', 'Noordkaai', 'Merksem', 'Schoten', 'provincie Antwerpen', 'Sint Michielskaai', 'Goudbloemstraat'], 'Croatia': ['Kroatië', 'Zagreb'], 'Australia': ['2072'], 'Bosnia and Herzegovina': ['Bosnië', 'Zenica', 'Bosnië-Herzegovina'], 'Norway': ['Bergen'], 'United Kingdom': ['qoud']}",2021-06-22,unspecified,unspecified
2233,ECLI:NL:RBMID:2010:BL8815,hasjiesj,"['Netherlands', 'Belgium', 'France']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Belgen', 'Kortrijk', 'Gent'], 'France': ['Frankrijk'], 'United States': ['Miami'], 'Curaçao': ['Curaçao'], 'Norway': ['Bergen']}",2010-03-25,softdrugs,cannabis
2234,ECLI:NL:RBMID:2010:BL8815,hennep,"['Belgium', 'France', 'Netherlands']",49,gram,gr,49,"{'Belgium': ['België', 'Belgen', 'Kortrijk', 'Gent'], 'France': ['Frankrijk'], 'United States': ['Miami'], 'Curaçao': ['Curaçao'], 'Norway': ['Bergen']}",2010-03-25,softdrugs,cannabis
2235,ECLI:NL:RBMID:2010:BL8815,cannabis,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Belgen', 'Kortrijk', 'Gent'], 'France': ['Frankrijk'], 'United States': ['Miami'], 'Curaçao': ['Curaçao'], 'Norway': ['Bergen']}",2010-03-25,softdrugs,cannabis
2236,ECLI:NL:RBMID:2010:BL8815,weed,['Belgium'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Belgen', 'Kortrijk', 'Gent'], 'France': ['Frankrijk'], 'United States': ['Miami'], 'Curaçao': ['Curaçao'], 'Norway': ['Bergen']}",2010-03-25,softdrugs,cannabis
2237,ECLI:NL:RBMID:2010:BL8815,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Belgen', 'Kortrijk', 'Gent'], 'France': ['Frankrijk'], 'United States': ['Miami'], 'Curaçao': ['Curaçao'], 'Norway': ['Bergen']}",2010-03-25,unspecified,unspecified
2238,ECLI:NL:RBLIM:2019:9607,heroïne,[],255,gram,gr,255,"{'Germany': ['Bunde'], 'Belgium': ['België']}",2019-10-29,harddrugs,heroin
2239,ECLI:NL:GHSHE:2015:291,cocaïne,"['Curaçao', 'Netherlands']",N/A,N/A,undefined,0,"{'Poland': ['Radom'], 'Curaçao': ['Curaçao']}",2015-03-02,harddrugs,cocaine
2240,ECLI:NL:GHSHE:2015:291,drugs,"['Curaçao', 'Netherlands']",N/A,N/A,undefined,0,"{'Poland': ['Radom'], 'Curaçao': ['Curaçao']}",2015-03-02,unspecified,unspecified
2241,ECLI:NL:PHR:2011:BQ4221,drugs,"['Puerto Rico', 'Netherlands', 'Norway']",N/A,N/A,undefined,0,"{'Dominican Republic': ['Dominicaanse Republiek', 'Puerto Plata'], 'Norway': ['Oslo', 'Noorwegen'], 'Spain': ['Spanje'], 'Mexico': ['Mexico', 'Cancun'], 'Belize': ['Belize'], 'United States': ['Plata'], 'United Kingdom': ['Engeland']}",2011-12-07,unspecified,unspecified
2242,ECLI:NL:RBDHA:2021:284,amfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Spain': ['Spanje', 'spanje'], 'France': ['Frankrijk'], 'Switzerland': ['zwitserland'], 'United States': ['ingo']}",2021-01-20,harddrugs,amphetamines
2243,ECLI:NL:RBDHA:2021:284,mdma,['Netherlands'],N/A,N/A,undefined,0,"{'Spain': ['Spanje', 'spanje'], 'France': ['Frankrijk'], 'Switzerland': ['zwitserland'], 'United States': ['ingo']}",2021-01-20,harddrugs,amphetamines
2244,ECLI:NL:RBDHA:2021:284,methamfetamine,['Netherlands'],N/A,N/A,undefined,0,"{'Spain': ['Spanje', 'spanje'], 'France': ['Frankrijk'], 'Switzerland': ['zwitserland'], 'United States': ['ingo']}",2021-01-20,harddrugs,amphetamines
2245,ECLI:NL:RBDHA:2021:284,cocaïne,['Netherlands'],N/A,N/A,undefined,0,"{'Spain': ['Spanje', 'spanje'], 'France': ['Frankrijk'], 'Switzerland': ['zwitserland'], 'United States': ['ingo']}",2021-01-20,harddrugs,cocaine
2246,ECLI:NL:RBOBR:2019:1288,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'United Kingdom': ['Groot-Brittannië']}",2019-08-03,unspecified,unspecified
2247,ECLI:NL:RBOBR:2019:1288,cannabis,[],N/A,N/A,undefined,0,"{'Belgium': ['België'], 'United Kingdom': ['Groot-Brittannië']}",2019-08-03,softdrugs,cannabis
2248,ECLI:NL:RBOBR:2019:1288,cocaïne,[],50,kilo,kg,50,"{'Belgium': ['België'], 'United Kingdom': ['Groot-Brittannië']}",2019-08-03,harddrugs,cocaine
2249,ECLI:NL:GHAMS:2019:460,drugs,"['Peru', 'Netherlands']",N/A,N/A,undefined,0,"{'Peru': ['Lima', 'Peru']}",2019-02-14,unspecified,unspecified
2250,ECLI:NL:GHAMS:2019:460,cocaïne,"['Peru', 'Netherlands']",12,kilogram,kg,12,"{'Peru': ['Lima', 'Peru']}",2019-02-14,harddrugs,cocaine
2251,ECLI:NL:RBROT:2018:4299,drugs,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['Duitsland'], 'Belgium': ['Antwerpen']}",2018-05-30,unspecified,unspecified
2252,ECLI:NL:PHR:2017:153,cocaïne,['Curaçao'],N/A,N/A,undefined,0,"{'Curaçao': ['Curaçao', 'Aruba Curaçao'], 'United States': ['Verenigde Staten van Amerika', 'Verenigde Staten', 'Florida”29', 'Miami'], 'Sint Maarten': ['Sint Maarten'], 'Aruba': ['Aruba'], 'Suriname': ['Suriname'], 'Spain': ['Spanje']}",2017-01-17,harddrugs,cocaine
2253,ECLI:NL:PHR:2017:153,cocaine,['Curaçao'],N/A,N/A,undefined,0,"{'Curaçao': ['Curaçao', 'Aruba Curaçao'], 'United States': ['Verenigde Staten van Amerika', 'Verenigde Staten', 'Florida”29', 'Miami'], 'Sint Maarten': ['Sint Maarten'], 'Aruba': ['Aruba'], 'Suriname': ['Suriname'], 'Spain': ['Spanje']}",2017-01-17,harddrugs,cocaine
2254,ECLI:NL:RBROT:2014:1431,speed,"['Belgium', 'Netherlands']",N/A,N/A,undefined,0,"{'Belgium': ['België', 'Meeuwen'], 'Germany': ['Essen']}",2014-02-27,harddrugs,amphetamines
2255,ECLI:NL:RBZWB:2020:363,hennep,['Spain'],N/A,N/A,undefined,0,"{'Canada': ['Peel'], 'Germany': ['Duitsland'], 'Spain': ['Spanje'], 'Turkey': ['Turkije'], 'Australia': ['3034'], 'Puerto Rico': ['693']}",2020-01-29,softdrugs,cannabis
2256,ECLI:NL:RBOBR:2019:1290,cocaïne,['United Kingdom'],50,kilo,kg,50,"{'Belgium': ['Hasselt', 'België'], 'United Kingdom': ['Engeland', 'Groot-Brittannië']}",2019-08-03,harddrugs,cocaine
2257,ECLI:NL:RBOBR:2019:1290,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['Hasselt', 'België'], 'United Kingdom': ['Engeland', 'Groot-Brittannië']}",2019-08-03,unspecified,unspecified
2258,ECLI:NL:RBOBR:2019:1290,cannabis,[],N/A,N/A,undefined,0,"{'Belgium': ['Hasselt', 'België'], 'United Kingdom': ['Engeland', 'Groot-Brittannië']}",2019-08-03,softdrugs,cannabis
2259,ECLI:NL:GHARL:2022:3829,coke,[],17,kilo,kg,17,"{'Hungary': ['Harka'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Germany': ['Duitsland'], 'Australia': ['Australië'], 'Bosnia and Herzegovina': ['Bosnië'], 'Canada': ['Canada'], 'Denmark': ['Denemarken'], 'France': ['Frankrijk'], 'Lebanon': ['Libanon'], 'Thailand': ['Thailand'], 'Turkey': ['Turkije'], 'United States': ['Verenigde Staten van Amerika'], 'United Kingdom': ['Engeland'], 'Suriname': ['Paramaribo', 'Suriname']}",2022-05-16,harddrugs,cocaine
2260,ECLI:NL:GHARL:2022:3829,cocaïne,['Suriname'],17,kilo,kg,17,"{'Hungary': ['Harka'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Germany': ['Duitsland'], 'Australia': ['Australië'], 'Bosnia and Herzegovina': ['Bosnië'], 'Canada': ['Canada'], 'Denmark': ['Denemarken'], 'France': ['Frankrijk'], 'Lebanon': ['Libanon'], 'Thailand': ['Thailand'], 'Turkey': ['Turkije'], 'United States': ['Verenigde Staten van Amerika'], 'United Kingdom': ['Engeland'], 'Suriname': ['Paramaribo', 'Suriname']}",2022-05-16,harddrugs,cocaine
2261,ECLI:NL:GHARL:2022:3829,drugs,['Suriname'],N/A,N/A,undefined,0,"{'Hungary': ['Harka'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Germany': ['Duitsland'], 'Australia': ['Australië'], 'Bosnia and Herzegovina': ['Bosnië'], 'Canada': ['Canada'], 'Denmark': ['Denemarken'], 'France': ['Frankrijk'], 'Lebanon': ['Libanon'], 'Thailand': ['Thailand'], 'Turkey': ['Turkije'], 'United States': ['Verenigde Staten van Amerika'], 'United Kingdom': ['Engeland'], 'Suriname': ['Paramaribo', 'Suriname']}",2022-05-16,unspecified,unspecified
2262,ECLI:NL:GHARL:2022:3829,speed,[],N/A,N/A,undefined,0,"{'Hungary': ['Harka'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Germany': ['Duitsland'], 'Australia': ['Australië'], 'Bosnia and Herzegovina': ['Bosnië'], 'Canada': ['Canada'], 'Denmark': ['Denemarken'], 'France': ['Frankrijk'], 'Lebanon': ['Libanon'], 'Thailand': ['Thailand'], 'Turkey': ['Turkije'], 'United States': ['Verenigde Staten van Amerika'], 'United Kingdom': ['Engeland'], 'Suriname': ['Paramaribo', 'Suriname']}",2022-05-16,harddrugs,amphetamines
2263,ECLI:NL:GHARL:2022:3829,mdma,[],N/A,N/A,undefined,0,"{'Hungary': ['Harka'], 'Spain': ['Spanje'], 'Belgium': ['België'], 'Germany': ['Duitsland'], 'Australia': ['Australië'], 'Bosnia and Herzegovina': ['Bosnië'], 'Canada': ['Canada'], 'Denmark': ['Denemarken'], 'France': ['Frankrijk'], 'Lebanon': ['Libanon'], 'Thailand': ['Thailand'], 'Turkey': ['Turkije'], 'United States': ['Verenigde Staten van Amerika'], 'United Kingdom': ['Engeland'], 'Suriname': ['Paramaribo', 'Suriname']}",2022-05-16,harddrugs,amphetamines
2264,ECLI:NL:RBMAA:2009:2868,drugs,"['France', 'Netherlands']",N/A,N/A,undefined,0,"{'Morocco': ['Marokko'], 'France': ['Frankrijk', 'Parijs'], 'Belgium': ['België', 'Luik', 'Lanaken'], 'United States': ['896']}",2009-03-30,unspecified,unspecified
2265,ECLI:NL:RBZWB:2022:268,coffeïne,['Belgium'],4,kg,kg,4,{'Belgium': ['België']},2022-01-27,harddrugs,medicine
2266,ECLI:NL:RBZWB:2022:268,paracetamol,['Belgium'],4,kg,kg,4,{'Belgium': ['België']},2022-01-27,medicine,medicine
2267,ECLI:NL:RBZWB:2022:268,heroïne,['Belgium'],4,kg,kg,4,{'Belgium': ['België']},2022-01-27,harddrugs,heroin
2268,ECLI:NL:RBROT:2021:12333,cocaïne,"['Ecuador', 'Brazil']",7519,kilogram,kg,7519,"{'Ecuador': ['Ecuador'], 'Brazil': ['Brazilië']}",2021-12-14,harddrugs,cocaine
2269,ECLI:NL:RBAMS:2019:7847,drugs,[],N/A,N/A,undefined,0,"{'Italy': ['Cagliari', 'Italië', 'Sardinia', 'Rome', 'Sardinië']}",2019-10-22,unspecified,unspecified
2270,ECLI:NL:RBAMS:2019:7847,cocaine,[],N/A,N/A,undefined,0,"{'Italy': ['Cagliari', 'Italië', 'Sardinia', 'Rome', 'Sardinië']}",2019-10-22,harddrugs,cocaine
2271,ECLI:NL:RBAMS:2019:5607,drugs,[],N/A,N/A,undefined,0,"{'Poland': ['Poznań', 'Polen', 'Poznan']}",2019-07-30,unspecified,unspecified
2272,ECLI:NL:GHARL:2016:9804,hasj,['United Kingdom'],248,kilo,kg,248,"{'United Kingdom': ['Verenigd Koninkrijk', 'Engeland']}",2016-06-12,softdrugs,cannabis
2273,ECLI:NL:GHARL:2016:9804,hennep,['United Kingdom'],248,kilo,kg,248,"{'United Kingdom': ['Verenigd Koninkrijk', 'Engeland']}",2016-06-12,softdrugs,cannabis
2274,ECLI:NL:RBHAA:2012:BZ6320,cocaïne,"['Panama', 'Netherlands']",N/A,N/A,undefined,0,"{'Costa Rica': ['Costa Rica'], 'Panama': ['Panama']}",2012-07-30,harddrugs,cocaine
2275,ECLI:NL:RBAMS:2010:BM1677,drugs,[],N/A,N/A,undefined,0,"{'Italy': ['Bergamo', 'Italië'], 'Morocco': ['Marokko']}",2010-03-23,unspecified,unspecified
2276,ECLI:NL:RBAMS:2005:AT2563,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['Dendermonde', 'België', 'Herselt']}",2005-11-03,unspecified,unspecified
2277,ECLI:NL:RBROT:2021:12341,cocaïne,['Ecuador'],N/A,N/A,undefined,0,"{'Ecuador': ['Ecuador'], 'India': ['India', 'transportcollege'], 'United Kingdom': ['Rusland']}",2021-12-15,harddrugs,cocaine
2278,ECLI:NL:RBAMS:2021:7817,drugs,[],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Lanaken', 'Antwerpen', 'Gent', 'Brugge', 'Oudenaarde', 'Hasselt', 'Dendermonde', 'Mechelen'], 'Italy': ['legem'], 'United States': ['Gessel']}",2021-09-12,unspecified,unspecified
2279,ECLI:NL:RBROT:2021:807,harddrugs,[],N/A,N/A,undefined,0,"{'United States': ['Verenigde Staten'], 'Poland': ['Polen'], 'Australia': ['Australië']}",2021-01-22,harddrugs,unspecified
2280,ECLI:NL:RBAMS:2020:1896,drugs,[],N/A,N/A,undefined,0,"{'Poland': ['Poznań', 'Polen'], 'Germany': ['Karlsruhe', 'Duitsland']}",2020-03-24,unspecified,unspecified
2281,ECLI:NL:RBMNE:2020:65,hennep,[],N/A,N/A,undefined,0,"{'Morocco': ['Marokko'], 'Spain': ['Spanje']}",2020-01-13,softdrugs,cannabis
2282,ECLI:NL:RBMNE:2020:65,hasj,[],N/A,N/A,undefined,0,"{'Morocco': ['Marokko'], 'Spain': ['Spanje']}",2020-01-13,softdrugs,cannabis
2283,ECLI:NL:RBOVE:2019:289,cocaïne,['Belgium'],N/A,N/A,undefined,0,"{'Belgium': ['België', 'Antwerpen'], 'Iran': ['shal']}",2019-01-29,harddrugs,cocaine
2284,ECLI:NL:RBAMS:2017:3043,drugs,['Netherlands'],N/A,N/A,undefined,0,"{'Portugal': ['Portugal', 'Lissabon', 'EAB Portugal'], 'Romania': ['Căldăraru']}",2017-09-05,unspecified,unspecified
2285,ECLI:NL:RBAMS:2016:8717,drugs,[],N/A,N/A,undefined,0,"{'France': ['Nanterre', 'Frankrijk'], 'Somalia': ['Somalië'], 'United States': ['Verenigde Staten'], 'Canada': ['Canada']}",2016-12-22,unspecified,unspecified
2286,ECLI:NL:RBLIM:2016:8986,drugs,['Belgium'],N/A,N/A,undefined,0,"{'Belgium': ['Luik', 'België', 'Genk']}",2016-10-14,unspecified,unspecified
2287,ECLI:NL:RBUTR:2012:BY6121,cocaïne,[],N/A,N/A,undefined,0,"{'Morocco': ['Marokko'], 'Germany': ['Soest']}",2012-11-13,harddrugs,cocaine
2288,ECLI:NL:RBUTR:2012:BY6121,heroïne,[],N/A,N/A,undefined,0,"{'Morocco': ['Marokko'], 'Germany': ['Soest']}",2012-11-13,harddrugs,heroin
2289,ECLI:NL:GHSHE:2004:AR3847,hashish,[],10,gram,gr,10,"{'Turkey': ['Turkije'], 'Germany': ['Lichtenberg']}",2004-07-13,softdrugs,cannabis
2290,ECLI:NL:PHR:2003:AK3589,cocaïne,"['French Guiana', 'France']",N/A,N/A,undefined,0,"{'France': ['Republiek Frankrijk', 'Frankrijk', 'Parijs', 'Créteil'], 'Suriname': ['Suriname']}",2003-07-10,harddrugs,cocaine
2291,ECLI:NL:PHR:2003:AK3589,drugs,"['French Guiana', 'France']",N/A,N/A,undefined,0,"{'France': ['Republiek Frankrijk', 'Frankrijk', 'Parijs', 'Créteil'], 'Suriname': ['Suriname']}",2003-07-10,unspecified,unspecified
2292,ECLI:NL:RBNNE:2021:5181,amfetamine,"['Netherlands', 'United States']",N/A,N/A,undefined,0,"{'United States': ['Harlingen'], 'Belgium': ['België', 'Brugge']}",2021-12-16,harddrugs,amphetamines
2293,ECLI:NL:RBNNE:2021:815,coke,['Aruba'],N/A,N/A,undefined,0,"{'Aruba': ['Aruba', 'Aruba Oranjestad']}",2021-03-16,harddrugs,cocaine
2294,ECLI:NL:RBNNE:2021:815,cocaïne,['Aruba'],337,gram,gr,337,"{'Aruba': ['Aruba', 'Aruba Oranjestad']}",2021-03-16,harddrugs,cocaine
2295,ECLI:NL:GHARL:2021:1055,amfetamine,[],2576,kilo,kg,2576,{'United States': ['Malden']},2021-02-02,harddrugs,amphetamines
2296,ECLI:NL:GHARL:2020:10369,hennep,['Germany'],17,kilo,kg,17,"{'Germany': ['Duitsland'], 'Belgium': ['België'], 'Norway': ['Dörholt']}",2020-11-12,softdrugs,cannabis
2297,ECLI:NL:GHARL:2020:10369,drugs,['Germany'],17,kilo,kg,17,"{'Germany': ['Duitsland'], 'Belgium': ['België'], 'Norway': ['Dörholt']}",2020-11-12,unspecified,unspecified
2298,ECLI:NL:RBZWB:2020:6090,cocaïne,"['Netherlands', 'Belgium']",4117,gram,gr,4117,"{'Belgium': ['België', 'Brussel', 'Antwerpen'], 'Albania': ['Albanië']}",2020-08-12,harddrugs,cocaine
2299,ECLI:NL:GHARL:2020:7002,ghb,[],N/A,N/A,undefined,0,{'United States': ['floride']},2020-08-09,harddrugs,unspecified
2300,ECLI:NL:GHARL:2020:7002,speed,[],N/A,N/A,undefined,0,{'United States': ['floride']},2020-08-09,harddrugs,amphetamines
2301,ECLI:NL:RBAMS:2020:1511,heroïne,['Belgium'],1.297,kilo,kg,1297,"{'United Kingdom': ['Groot-Brittannië', 'Engeland'], 'Belgium': ['Antwerpen', 'België']}",2020-05-03,harddrugs,heroin
2302,ECLI:NL:PHR:2019:987,cocaïne,"['Ecuador', 'Netherlands', 'Belgium']",N/A,N/A,undefined,0,"{'Ecuador': ['Ecuador', 'Guayaquil'], 'Morocco': ['Marokko'], 'Paraguay': ['Paraguay'], 'Belgium': ['Antwerpen']}",2019-08-10,harddrugs,cocaine
2303,ECLI:NL:PHR:2019:987,hasj,"['Morocco', 'Netherlands']",N/A,N/A,undefined,0,"{'Ecuador': ['Ecuador', 'Guayaquil'], 'Morocco': ['Marokko'], 'Paraguay': ['Paraguay'], 'Belgium': ['Antwerpen']}",2019-08-10,softdrugs,cannabis
2304,ECLI:NL:PHR:2015:270,hasj,[],330,kilo,kg,330,"{'Belgium': ['Antwerpen', 'België'], 'Portugal': ['Albufeira', 'Portugal'], 'Germany': ['Duitsland', 'Saarbrücken', 'Oldenburg'], 'Denmark': ['Denemarken'], 'Serbia': ['Servië'], 'Spain': ['Spanje']}",2015-03-02,softdrugs,cannabis
2305,ECLI:NL:PHR:2015:270,drugs,['Germany'],N/A,N/A,undefined,0,"{'Belgium': ['Antwerpen', 'België'], 'Portugal': ['Albufeira', 'Portugal'], 'Germany': ['Duitsland', 'Saarbrücken', 'Oldenburg'], 'Denmark': ['Denemarken'], 'Serbia': ['Servië'], 'Spain': ['Spanje']}",2015-03-02,unspecified,unspecified
2306,ECLI:NL:RBMNE:2014:405,xtc,['Spain'],N/A,N/A,undefined,0,{'Spain': ['Spanje']},2014-05-02,harddrugs,amphetamines
2307,ECLI:NL:RBMNE:2013:BZ5196,hasjiesj,['Germany'],N/A,N/A,undefined,0,"{'Germany': ['Dresden', 'Kiel', 'Duitsland'], 'Australia': ['3831'], 'Czechia': ['Tsjechische', 'Tsjechië'], 'United Kingdom': ['Engeland'], 'Morocco': ['Marokko']}",2013-07-03,softdrugs,cannabis
2308,ECLI:NL:RBMNE:2013:BZ5196,hasj,[],N/A,N/A,undefined,0,"{'Germany': ['Dresden', 'Kiel', 'Duitsland'], 'Australia': ['3831'], 'Czechia': ['Tsjechische', 'Tsjechië'], 'United Kingdom': ['Engeland'], 'Morocco': ['Marokko']}",2013-07-03,softdrugs,cannabis
2309,ECLI:NL:RBMNE:2013:BZ5196,marihuana,"['Czechia', 'Germany']",10,kg,kg,10,"{'Germany': ['Dresden', 'Kiel', 'Duitsland'], 'Australia': ['3831'], 'Czechia': ['Tsjechische', 'Tsjechië'], 'United Kingdom': ['Engeland'], 'Morocco': ['Marokko']}",2013-07-03,softdrugs,cannabis
2310,ECLI:NL:HR:2011:BP0199,heroïne,['Netherlands'],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Hamburg']}",2011-12-20,harddrugs,heroin
2311,ECLI:NL:HR:2011:BP0199,paracetamol,[],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Hamburg']}",2011-12-20,medicine,medicine
2312,ECLI:NL:HR:2011:BP0199,cafeïne,[],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Hamburg']}",2011-12-20,unspecified,medicine
2313,ECLI:NL:HR:2011:BP0070,heroïne,['Netherlands'],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Hamburg']}",2011-12-20,harddrugs,heroin
2314,ECLI:NL:HR:2011:BP0070,paracetamol,[],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Hamburg']}",2011-12-20,medicine,medicine
2315,ECLI:NL:HR:2011:BP0070,cafeïne,[],N/A,N/A,undefined,0,"{'Turkey': ['Turkije'], 'Germany': ['Hamburg']}",2011-12-20,unspecified,medicine
2316,ECLI:NL:GHSGR:2006:AZ2515,amfetamine,['Spain'],N/A,N/A,undefined,0,"{'France': ['Lille', 'Parijs'], 'Spain': ['Spanje'], 'United States': ['Bitac']}",2006-11-14,harddrugs,amphetamines
2317,ECLI:NL:RBMAA:2012:BV2224,drugs,[],90,kilometer,undefined,90,"{'Belgium': ['België', 'Zuid']}",2012-01-30,unspecified,unspecified
2318,ECLI:NL:RBAMS:2007:BA3395,mdma,['Australia'],820,kg,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
2319,ECLI:NL:RBAMS:2007:BA3395,mdea,['Australia'],820,kg,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
2320,ECLI:NL:RBAMS:2007:BA3395,xtc,['Australia'],820,kg,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
2321,ECLI:NL:RBAMS:2007:BA3395,tabletten,[],820,kilogram,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,unspecified,unspecified
2322,ECLI:NL:RBAMS:2007:BA3395,xtc-pillen,[],N/A,N/A,undefined,0,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
2323,ECLI:NL:RBAMS:2007:BA3379,mdma,['Australia'],820,kg,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
2324,ECLI:NL:RBAMS:2007:BA3379,mdea,['Australia'],820,kg,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
2325,ECLI:NL:RBAMS:2007:BA3379,xtc,['Australia'],820,kg,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
2326,ECLI:NL:RBAMS:2007:BA3379,tabletten,[],820,kilogram,kg,820,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,unspecified,unspecified
2327,ECLI:NL:RBAMS:2007:BA3379,xtc-pillen,[],N/A,N/A,undefined,0,"{'Australia': ['Australië', 'Sydney', 'Australie'], 'Belgium': ['België', 'Gent'], 'Germany': ['Frankfurt', 'Duitsland'], 'Poland': ['Polen', 'Wroclaw']}",2007-04-19,harddrugs,amphetamines
